OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountPercent,Channel,Country
O000396,2024-01-25,C00199,P028,4,64.36,0.05,Website,FR
O000397,2024-01-25,C00216,P018,1,71.57,0.15,Website,NL
O000398,2024-01-25,C01749,P007,1,62.39,0.0,eBay,UK
O000399,2024-01-25,C01155,P034,1,14.73,0.1,Website,IT
O000400,2024-01-25,C00815,P044,2,27.45,0.0,Website,UK
O000401,2024-01-25,C00845,P016,1,53.4,0.1,Amazon,FR
O000402,2024-01-25,C01949,P045,1,30.1,0.05,Website,UK
O000403,2024-01-25,C01673,P014,1,50.24,0.15,Website,ES
O000404,2024-01-25,C01987,P004,2,48.9,0.0,Mobile app,IT
O000405,2024-01-25,C01630,P003,2,41.14,0.0,Website,FR
O000406,2024-01-26,C01678,P015,2,50.2,0.1,Website,DE
O000407,2024-01-26,C01453,P015,2,54.01,0.15,Amazon,UK
O000408,2024-01-26,C00195,P002,1,69.99,0.05,Amazon,UK
O000409,2024-01-26,C01716,P039,1,23.22,0.1,Mobile app,DE
O000410,2024-01-26,C00246,P042,2,15.77,0.1,Amazon,UK
O000411,2024-01-26,C00863,P044,4,27.8,0.0,eBay,FR
O000412,2024-01-26,C00811,P020,2,56.08,0.0,Amazon,UK
O000413,2024-01-26,C01576,P012,4,49.47,0.05,Website,IT
O000414,2024-01-27,C01139,P001,4,59.97,0.0,Website,DE
O000415,2024-01-27,C01749,P019,2,40.17,0.15,Website,UK
O000416,2024-01-27,C01442,P003,2,41.52,0.15,Website,DE
O000417,2024-01-27,C01757,P042,1,16.06,0.15,Mobile app,UK
O000418,2024-01-27,C01135,P002,4,70.17,0.0,eBay,NL
O000419,2024-01-27,C00483,P018,4,73.48,0.0,Website,DE
O000420,2024-01-27,C01180,P025,1,51.66,0.05,Website,UK
O000421,2024-01-27,C01001,P030,3,34.14,0.0,Website,UK
O000422,2024-01-27,C01373,P011,2,52.22,0.0,Website,UK
O000423,2024-01-27,C01859,P023,4,45.12,0.15,Website,DE
O000424,2024-01-27,C01921,P011,2,55.8,0.15,Mobile app,FR
O000425,2024-01-27,C00560,P024,1,44.24,0.05,Website,UK
O000426,2024-01-27,C00525,P024,3,46.3,0.0,Website,FR
O000427,2024-01-27,C01074,P031,4,17.35,0.0,eBay,UK
O000428,2024-01-27,C00956,P026,4,72.78,0.1,Website,UK
O000429,2024-01-27,C01034,P034,1,15.49,0.1,Website,DE
O000430,2024-01-27,C01402,P025,2,48.23,0.15,Website,UK
O000431,2024-01-27,C01712,P005,3,63.57,0.0,Mobile app,UK
O000432,2024-01-27,C00054,P037,2,12.31,0.0,Website,UK
O000433,2024-01-28,C01166,P005,2,64.63,0.15,Website,UK
O000434,2024-01-28,C00609,P033,4,16.41,0.0,Website,FR
O000435,2024-01-28,C01525,P002,4,70.0,0.05,Website,FR
O000436,2024-01-28,C00300,P044,1,27.15,0.0,Website,UK
O000437,2024-01-28,C01513,P003,1,40.49,0.0,eBay,ES
O000438,2024-01-28,C01524,P008,1,41.19,0.0,Mobile app,UK
O000439,2024-01-28,C00166,P032,1,27.67,0.1,Website,NL
O000440,2024-01-28,C01085,P035,3,13.9,0.0,eBay,ES
O000441,2024-01-28,C01325,P008,4,43.85,0.15,Amazon,UK
O000442,2024-01-28,C00210,P007,1,60.5,0.1,eBay,ES
O000443,2024-01-28,C00101,P005,2,63.9,0.0,Website,ES
O000444,2024-01-28,C01137,P005,1,66.27,0.0,Website,UK
O000445,2024-01-28,C01997,P043,1,16.68,0.0,Website,UK
O000446,2024-01-28,C00859,P023,1,44.63,0.15,Website,NL
O000447,2024-01-28,C00730,P016,1,50.08,0.0,Mobile app,UK
O000448,2024-01-28,C00535,P009,3,50.74,0.0,Mobile app,ES
O000449,2024-01-28,C00908,P015,1,53.74,0.05,Website,DE
O000450,2024-01-28,C01092,P019,2,41.45,0.0,eBay,UK
O000451,2024-01-28,C01829,P003,2,40.74,0.0,Website,UK
O000452,2024-01-29,C01312,P019,1,39.02,0.0,Website,UK
O000453,2024-01-29,C00399,P034,1,14.88,0.0,Website,IT
O000454,2024-01-29,C01132,P013,2,61.93,0.0,Mobile app,UK
O000455,2024-01-29,C01734,P035,1,14.36,0.0,Website,UK
O000456,2024-01-29,C01337,P004,1,46.84,0.0,Website,DE
O000457,2024-01-29,C01250,P033,2,16.53,0.05,Website,UK
O000458,2024-01-29,C01716,P006,2,45.62,0.0,Amazon,ES
O000459,2024-01-29,C00307,P009,1,52.52,0.0,Website,IT
O000460,2024-01-29,C00576,P035,3,13.65,0.0,Amazon,FR
O000461,2024-01-29,C01417,P031,3,18.44,0.15,Website,UK
O000462,2024-01-29,C00041,P012,4,47.09,0.05,Website,FR
O000463,2024-01-29,C00209,P044,1,26.61,0.05,Mobile app,UK
O000464,2024-01-29,C00130,P012,2,49.64,0.05,Website,IT
O000465,2024-01-29,C01507,P009,2,53.72,0.1,eBay,DE
O000466,2024-01-29,C00859,P001,3,60.11,0.05,Website,ES
O000467,2024-01-30,C01870,P001,1,61.69,0.1,Website,UK
O000468,2024-01-30,C01671,P024,1,45.18,0.0,Amazon,UK
O000469,2024-01-30,C01094,P003,2,41.43,0.0,eBay,FR
O000470,2024-01-30,C00573,P019,2,40.41,0.1,Website,ES
O000471,2024-01-30,C01656,P043,1,16.1,0.1,Mobile app,DE
O000472,2024-01-30,C00931,P043,4,16.32,0.0,eBay,UK
O000473,2024-01-30,C00006,P035,4,14.14,0.1,Website,DE
O000474,2024-01-30,C00570,P042,1,14.95,0.15,Website,UK
O000475,2024-01-30,C01802,P045,3,29.14,0.05,Mobile app,UK
O000476,2024-01-30,C00298,P004,3,49.28,0.0,Mobile app,DE
O000477,2024-01-30,C00601,P031,2,17.58,0.0,Mobile app,UK
O000478,2024-01-30,C00302,P044,3,27.89,0.0,Website,ES
O000479,2024-01-30,C00276,P023,2,45.63,0.1,Website,DE
O000480,2024-01-30,C00402,P028,1,61.53,0.0,eBay,UK
O000481,2024-01-30,C01589,P041,3,28.99,0.15,Amazon,FR
O000482,2024-01-30,C00535,P045,2,30.18,0.05,Website,IT
O000483,2024-01-31,C00208,P030,2,33.2,0.0,Website,FR
O000484,2024-01-31,C00652,P003,1,42.22,0.0,Website,ES
O000485,2024-01-31,C01017,P002,2,67.06,0.0,Website,UK
O000486,2024-01-31,C01162,P011,2,56.16,0.0,Mobile app,ES
O000487,2024-01-31,C00757,P019,1,41.36,0.15,Mobile app,UK
O000488,2024-01-31,C01970,P027,2,77.03,0.15,Amazon,UK
O000489,2024-01-31,C00988,P036,4,24.07,0.0,Website,DE
O000490,2024-01-31,C01760,P024,3,47.92,0.0,Website,UK
O000491,2024-01-31,C01605,P045,1,28.75,0.0,Mobile app,FR
O000492,2024-01-31,C01188,P042,2,15.75,0.15,Website,DE
O000493,2024-01-31,C01692,P014,1,47.2,0.0,Website,UK
O000494,2024-01-31,C00303,P037,4,12.51,0.1,Website,NL
O000495,2024-01-31,C01917,P013,2,58.65,0.0,Website,IT
O000496,2024-01-31,C01547,P002,1,65.66,0.0,eBay,DE
O000497,2024-01-31,C00531,P018,1,72.75,0.15,Mobile app,ES
O000498,2024-01-31,C01614,P023,1,43.97,0.1,Website,UK
O000499,2024-01-31,C01565,P010,4,51.3,0.0,Amazon,IT
O000500,2024-01-31,C01640,P018,1,73.3,0.0,eBay,UK
O000501,2024-01-31,C00248,P017,1,40.77,0.1,Mobile app,DE
O000502,2024-01-31,C00596,P039,1,23.15,0.05,Website,UK
O000503,2024-01-31,C01033,P016,3,52.19,0.0,eBay,UK
O000504,2024-01-31,C00693,P014,1,46.66,0.05,Amazon,UK
O000505,2024-01-31,C01342,P030,3,33.94,0.0,Website,UK
O000506,2024-02-01,C00835,P034,1,15.54,0.05,Website,DE
O000507,2024-02-01,C01083,P023,1,47.06,0.1,Mobile app,DE
O000508,2024-02-01,C01391,P044,1,28.87,0.0,Website,UK
O000509,2024-02-01,C01004,P014,1,48.08,0.15,Mobile app,IT
O000510,2024-02-01,C01266,P002,2,70.07,0.1,Website,FR
O000511,2024-02-01,C01166,P026,1,75.7,0.05,Amazon,DE
O000512,2024-02-01,C00375,P036,2,24.13,0.1,Website,FR
O000513,2024-02-01,C00366,P042,3,15.31,0.0,Mobile app,IT
O000514,2024-02-01,C01714,P006,1,47.93,0.1,Amazon,UK
O000515,2024-02-01,C00647,P016,1,52.06,0.1,Website,UK
O000516,2024-02-01,C00693,P036,1,23.74,0.05,Mobile app,UK
O000517,2024-02-01,C01716,P028,1,64.2,0.0,Website,ES
O000518,2024-02-01,C00200,P024,4,48.0,0.15,Website,UK
O000519,2024-02-02,C00508,P023,2,46.97,0.0,Mobile app,UK
O000520,2024-02-02,C01476,P005,4,65.77,0.0,Website,ES
O000521,2024-02-02,C00846,P043,3,17.25,0.0,Website,DE
O000522,2024-02-02,C00430,P001,2,58.7,0.0,Website,IT
O000523,2024-02-02,C00059,P027,1,77.88,0.1,Website,UK
O000524,2024-02-02,C00556,P034,1,15.06,0.05,Website,UK
O000525,2024-02-02,C00919,P009,3,52.49,0.0,Mobile app,UK
O000526,2024-02-02,C01872,P024,1,45.44,0.0,Website,NL
O000527,2024-02-02,C00653,P030,1,34.83,0.1,Website,IT
O000528,2024-02-02,C01126,P010,3,50.75,0.15,Website,UK
O000529,2024-02-02,C00971,P028,2,65.71,0.05,eBay,UK
O000530,2024-02-02,C00416,P039,1,24.23,0.0,Website,FR
O000531,2024-02-03,C00521,P045,2,30.46,0.0,Amazon,UK
O000532,2024-02-03,C01513,P037,1,12.42,0.15,eBay,UK
O000533,2024-02-03,C00903,P012,2,46.83,0.1,Website,ES
O000534,2024-02-03,C00946,P026,1,74.41,0.0,Website,IT
O000535,2024-02-03,C01991,P020,1,60.39,0.0,Website,UK
O000536,2024-02-03,C01460,P037,2,12.22,0.0,eBay,IT
O000537,2024-02-03,C01075,P030,4,34.52,0.0,Amazon,UK
O000538,2024-02-03,C01173,P027,2,77.36,0.1,Mobile app,ES
O000539,2024-02-03,C00949,P001,4,61.64,0.0,Amazon,FR
O000540,2024-02-03,C01587,P017,3,40.61,0.0,Website,UK
O000541,2024-02-03,C00301,P035,4,14.91,0.0,Website,UK
O000542,2024-02-03,C01757,P021,1,38.75,0.05,Amazon,FR
O000543,2024-02-03,C01553,P033,4,16.62,0.0,Mobile app,FR
O000544,2024-02-03,C01818,P031,4,17.5,0.0,Website,FR
O000545,2024-02-03,C00385,P038,1,27.58,0.0,Website,DE
O000546,2024-02-03,C01585,P028,2,62.62,0.1,Website,DE
O000547,2024-02-03,C01965,P016,2,52.8,0.1,Mobile app,UK
O000548,2024-02-03,C01710,P023,1,44.28,0.0,Mobile app,UK
O000549,2024-02-03,C00243,P028,1,60.07,0.0,Website,FR
O000550,2024-02-03,C00896,P007,2,62.62,0.05,Website,UK
O000551,2024-02-04,C00278,P023,1,46.08,0.1,Website,UK
O000552,2024-02-04,C01755,P024,2,43.99,0.0,Website,UK
O000553,2024-02-04,C01255,P006,2,49.88,0.1,Mobile app,UK
O000554,2024-02-04,C01199,P039,4,23.89,0.0,Mobile app,IT
O000555,2024-02-04,C01037,P040,1,15.41,0.0,Website,FR
O000556,2024-02-04,C00473,P030,2,33.96,0.0,Website,FR
O000557,2024-02-04,C00813,P036,1,25.87,0.15,Website,UK
O000558,2024-02-04,C00486,P041,1,31.3,0.0,Website,ES
O000559,2024-02-04,C00276,P023,1,44.2,0.05,Amazon,DE
O000560,2024-02-04,C00077,P007,4,60.94,0.0,Amazon,UK
O000561,2024-02-04,C01021,P043,4,16.81,0.0,Website,UK
O000562,2024-02-04,C01874,P028,1,65.48,0.0,Website,UK
O000563,2024-02-04,C00793,P034,1,14.7,0.15,Website,FR
O000564,2024-02-04,C00999,P007,1,64.99,0.05,Website,UK
O000565,2024-02-04,C01267,P042,2,14.92,0.15,Website,UK
O000566,2024-02-04,C01757,P041,3,29.34,0.0,Mobile app,UK
O000567,2024-02-04,C01934,P009,1,49.86,0.0,Website,IT
O000568,2024-02-04,C00253,P008,2,42.33,0.05,Amazon,UK
O000569,2024-02-04,C00533,P041,1,29.76,0.0,Website,IT
O000570,2024-02-04,C01268,P023,1,44.59,0.0,Amazon,UK
O000571,2024-02-04,C01050,P032,3,27.94,0.1,Website,NL
O000572,2024-02-04,C00415,P036,2,24.91,0.0,Mobile app,NL
O000573,2024-02-04,C01247,P017,1,40.2,0.15,Website,FR
O000574,2024-02-04,C01133,P009,2,52.94,0.05,Website,FR
O000575,2024-02-04,C01520,P016,4,51.91,0.0,eBay,UK
O000576,2024-02-05,C00033,P010,2,54.16,0.0,Website,UK
O000577,2024-02-05,C00620,P040,4,15.82,0.15,Website,DE
O000578,2024-02-05,C01925,P040,4,16.71,0.05,eBay,UK
O000579,2024-02-05,C01665,P003,2,40.11,0.0,Website,FR
O000580,2024-02-05,C01487,P026,3,75.01,0.0,Website,UK
O000581,2024-02-05,C00405,P029,2,33.09,0.0,Mobile app,DE
O000582,2024-02-05,C01341,P020,1,58.53,0.05,Mobile app,UK
O000583,2024-02-05,C01855,P044,1,27.18,0.15,Mobile app,UK
O000584,2024-02-05,C00203,P010,2,50.1,0.1,Website,FR
O000585,2024-02-05,C00882,P022,2,38.77,0.0,Website,UK
O000586,2024-02-05,C00085,P044,1,28.15,0.0,Website,UK
O000587,2024-02-05,C01122,P036,2,23.73,0.05,Website,UK
O000588,2024-02-05,C00406,P007,1,64.6,0.0,Website,UK
O000589,2024-02-05,C00580,P011,4,54.91,0.0,Mobile app,FR
O000590,2024-02-05,C01054,P027,2,75.26,0.0,Mobile app,DE
O000591,2024-02-06,C00079,P011,2,52.1,0.05,Website,DE
O000592,2024-02-06,C01901,P010,1,50.73,0.05,Website,UK
O000593,2024-02-06,C01329,P045,1,30.72,0.1,Amazon,UK
O000594,2024-02-06,C00952,P034,2,15.85,0.15,Website,UK
O000595,2024-02-06,C00523,P014,2,46.79,0.1,Website,IT
O000596,2024-02-06,C00623,P010,1,54.05,0.0,Mobile app,IT
O000597,2024-02-06,C00400,P020,1,59.83,0.0,Website,DE
O000598,2024-02-06,C01920,P031,3,17.3,0.0,Amazon,IT
O000599,2024-02-06,C01340,P010,1,51.29,0.0,Mobile app,UK
O000600,2024-02-06,C01380,P010,2,53.13,0.05,Website,DE
O000601,2024-02-06,C01786,P012,1,50.17,0.05,Website,UK
O000602,2024-02-06,C01662,P042,2,15.28,0.0,Website,DE
O000603,2024-02-06,C00917,P043,1,16.42,0.15,Website,ES
O000604,2024-02-06,C01126,P028,3,64.69,0.0,Website,UK
O000605,2024-02-06,C01636,P025,1,51.37,0.1,Website,UK
O000606,2024-02-06,C00855,P041,2,29.2,0.15,Mobile app,DE
O000607,2024-02-06,C01673,P037,3,11.64,0.1,Website,UK
O000608,2024-02-06,C01827,P034,2,15.24,0.0,Website,FR
O000609,2024-02-06,C01432,P041,3,29.6,0.0,Website,DE
O000610,2024-02-06,C00709,P040,1,16.05,0.0,Website,FR
O000611,2024-02-06,C01872,P014,3,47.86,0.0,Amazon,ES
O000612,2024-02-06,C01563,P043,2,15.69,0.1,Website,DE
O000613,2024-02-07,C01532,P033,4,16.28,0.1,Website,FR
O000614,2024-02-07,C00538,P014,2,46.94,0.1,Amazon,UK
O000615,2024-02-07,C01777,P038,1,27.66,0.0,Website,IT
O000616,2024-02-07,C01909,P043,1,17.24,0.05,Mobile app,UK
O000617,2024-02-07,C01869,P007,2,60.26,0.1,Website,IT
O000618,2024-02-07,C00341,P006,1,49.87,0.15,Mobile app,UK
O000619,2024-02-07,C01539,P024,1,46.84,0.05,Website,UK
O000620,2024-02-07,C01587,P037,2,11.86,0.0,Website,UK
O000621,2024-02-07,C00778,P033,2,17.38,0.15,Website,IT
O000622,2024-02-07,C01975,P006,1,46.51,0.0,Website,UK
O000623,2024-02-07,C00382,P001,2,63.65,0.05,Amazon,DE
O000624,2024-02-07,C01061,P040,1,15.69,0.05,Website,UK
O000625,2024-02-07,C00380,P028,4,64.53,0.0,Website,DE
O000626,2024-02-07,C01968,P009,2,50.88,0.0,Mobile app,DE
O000627,2024-02-08,C01832,P020,4,55.41,0.0,Website,UK
O000628,2024-02-08,C01380,P031,4,18.17,0.05,Amazon,ES
O000629,2024-02-08,C01056,P003,1,40.32,0.0,Website,UK
O000630,2024-02-08,C00583,P029,3,34.9,0.0,Amazon,UK
O000631,2024-02-08,C01552,P006,2,46.02,0.05,eBay,DE
O000632,2024-02-08,C00398,P004,1,48.71,0.0,Website,UK
O000633,2024-02-08,C01681,P032,2,26.74,0.0,Amazon,UK
O000634,2024-02-08,C00980,P029,2,35.55,0.05,Website,ES
O000635,2024-02-08,C00842,P034,2,15.17,0.0,Mobile app,UK
O000636,2024-02-08,C00351,P043,1,17.0,0.05,Website,FR
O000637,2024-02-08,C00885,P004,3,49.2,0.1,Website,FR
O000638,2024-02-08,C01600,P025,2,50.58,0.0,Website,UK
O000639,2024-02-08,C00354,P003,2,41.59,0.05,Amazon,FR
O000640,2024-02-08,C00874,P016,1,49.57,0.0,Mobile app,DE
O000641,2024-02-08,C00770,P042,2,16.04,0.05,Mobile app,UK
O000642,2024-02-09,C01945,P017,2,40.75,0.0,Website,DE
O000643,2024-02-09,C00865,P034,4,14.6,0.1,eBay,DE
O000644,2024-02-09,C00200,P016,3,49.35,0.1,Website,ES
O000645,2024-02-09,C00105,P027,2,74.8,0.0,Mobile app,IT
O000646,2024-02-09,C01826,P025,2,50.25,0.15,eBay,FR
O000647,2024-02-09,C01531,P001,1,59.51,0.1,Website,DE
O000648,2024-02-09,C00369,P043,2,15.71,0.05,Mobile app,ES
O000649,2024-02-09,C00188,P014,2,50.42,0.0,Amazon,UK
O000650,2024-02-09,C01263,P013,2,60.87,0.0,Amazon,UK
O000651,2024-02-09,C01304,P011,1,57.21,0.0,Website,UK
O000652,2024-02-09,C01056,P008,2,41.19,0.1,Amazon,FR
O000653,2024-02-09,C00119,P030,3,35.55,0.15,Website,DE
O000654,2024-02-09,C00046,P014,2,47.99,0.0,eBay,NL
O000655,2024-02-09,C00451,P012,3,51.08,0.05,Mobile app,UK
O000656,2024-02-09,C01559,P040,2,16.91,0.0,Mobile app,ES
O000657,2024-02-09,C01936,P030,1,34.35,0.1,Amazon,FR
O000658,2024-02-09,C01318,P041,1,29.5,0.0,Amazon,UK
O000659,2024-02-09,C00588,P045,2,30.01,0.1,eBay,DE
O000660,2024-02-09,C01215,P004,1,46.72,0.0,Amazon,UK
O000661,2024-02-10,C01197,P021,2,38.1,0.0,Mobile app,FR
O000662,2024-02-10,C00369,P004,1,49.2,0.05,Website,UK
O000663,2024-02-10,C00813,P002,2,69.03,0.0,Website,DE
O000664,2024-02-10,C01914,P018,4,76.55,0.0,Mobile app,FR
O000665,2024-02-10,C00267,P018,2,75.3,0.15,Mobile app,UK
O000666,2024-02-10,C00510,P043,4,15.73,0.0,Website,UK
O000667,2024-02-10,C00820,P023,1,47.53,0.15,Mobile app,IT
O000668,2024-02-10,C00096,P023,4,47.16,0.0,Mobile app,UK
O000669,2024-02-10,C00853,P001,1,62.25,0.0,eBay,UK
O000670,2024-02-10,C01876,P025,3,49.57,0.0,Mobile app,FR
O000671,2024-02-10,C01240,P008,4,43.59,0.15,Website,UK
O000672,2024-02-10,C01524,P032,4,28.14,0.0,Mobile app,UK
O000673,2024-02-10,C00894,P041,3,29.03,0.0,Website,UK
O000674,2024-02-11,C01625,P030,2,35.9,0.15,Website,DE
O000675,2024-02-11,C00513,P029,4,36.04,0.1,Website,DE
O000676,2024-02-11,C00341,P001,2,60.11,0.05,eBay,UK
O000677,2024-02-11,C00168,P026,1,72.81,0.0,Mobile app,NL
O000678,2024-02-11,C01863,P007,2,59.86,0.0,Website,UK
O000679,2024-02-11,C01932,P034,1,15.64,0.0,Website,UK
O000680,2024-02-11,C00479,P021,4,37.99,0.0,Website,UK
O000681,2024-02-11,C01561,P015,1,51.77,0.0,Website,FR
O000682,2024-02-11,C01276,P004,1,47.81,0.15,eBay,NL
O000683,2024-02-11,C00422,P041,1,31.9,0.0,Mobile app,UK
O000684,2024-02-11,C00403,P035,3,14.65,0.15,Website,UK
O000685,2024-02-11,C01533,P045,2,30.5,0.15,Amazon,ES
O000686,2024-02-11,C01734,P001,2,63.89,0.15,Amazon,FR
O000687,2024-02-11,C00523,P014,2,49.93,0.0,Mobile app,UK
O000688,2024-02-11,C00158,P003,4,43.06,0.05,Website,FR
O000689,2024-02-11,C00399,P036,1,24.68,0.05,Mobile app,UK
O000690,2024-02-11,C00832,P008,1,44.37,0.15,Website,IT
O000691,2024-02-11,C01576,P030,4,33.36,0.05,Website,FR
O000692,2024-02-11,C01847,P012,1,49.27,0.0,Amazon,UK
O000693,2024-02-11,C00426,P006,2,49.69,0.1,Amazon,ES
O000694,2024-02-11,C00570,P026,1,75.69,0.1,eBay,IT
O000695,2024-02-11,C01029,P035,4,14.57,0.05,Website,UK
O000696,2024-02-11,C00707,P029,1,35.75,0.0,Website,ES
O000697,2024-02-12,C00931,P002,4,67.9,0.15,Amazon,UK
O000698,2024-02-12,C00175,P016,2,51.81,0.05,Mobile app,ES
O000699,2024-02-12,C01592,P041,1,31.34,0.0,Website,DE
O000700,2024-02-12,C01215,P018,3,71.52,0.0,Website,IT
O000701,2024-02-12,C01892,P001,1,62.86,0.0,Website,FR
O000702,2024-02-12,C01697,P013,4,58.14,0.05,Mobile app,DE
O000703,2024-02-12,C01706,P038,1,28.43,0.0,Mobile app,UK
O000704,2024-02-12,C01257,P021,1,40.4,0.05,Website,UK
O000705,2024-02-12,C00734,P026,2,77.27,0.0,Website,DE
O000706,2024-02-12,C00027,P010,3,51.51,0.15,Amazon,DE
O000707,2024-02-12,C01427,P003,4,41.78,0.0,Amazon,DE
O000708,2024-02-12,C00427,P030,4,34.69,0.1,Mobile app,UK
O000709,2024-02-13,C01652,P004,2,49.4,0.1,Mobile app,UK
O000710,2024-02-13,C00618,P029,2,33.08,0.0,Mobile app,IT
O000711,2024-02-13,C01661,P039,1,24.05,0.0,Amazon,UK
O000712,2024-02-13,C00371,P002,2,69.96,0.0,Amazon,UK
O000713,2024-02-13,C01280,P037,1,12.42,0.1,eBay,UK
O000714,2024-02-13,C01351,P008,4,44.09,0.05,Mobile app,DE
O000715,2024-02-13,C00659,P025,2,50.91,0.1,Amazon,FR
O000716,2024-02-13,C00950,P004,4,48.35,0.0,Mobile app,UK
O000717,2024-02-13,C00433,P009,2,54.05,0.15,Website,NL
O000718,2024-02-13,C00805,P005,2,67.63,0.0,Mobile app,UK
O000719,2024-02-13,C00482,P032,2,26.37,0.1,Amazon,DE
O000720,2024-02-13,C01659,P018,2,72.36,0.0,eBay,FR
O000721,2024-02-13,C01435,P033,2,17.73,0.05,Website,UK
O000722,2024-02-13,C01480,P037,4,11.79,0.0,Website,IT
O000723,2024-02-13,C00133,P020,2,55.9,0.0,Amazon,UK
O000724,2024-02-14,C01194,P024,1,44.06,0.0,Website,DE
O000725,2024-02-14,C00555,P009,1,50.8,0.0,Website,ES
O000726,2024-02-14,C00573,P033,2,16.7,0.15,Amazon,UK
O000727,2024-02-14,C00681,P044,1,27.74,0.1,Website,UK
O000728,2024-02-14,C00504,P033,3,17.85,0.0,Website,DE
O000729,2024-02-14,C00719,P045,2,29.4,0.1,Website,NL
O000730,2024-02-14,C00923,P040,3,16.55,0.0,Website,UK
O000731,2024-02-14,C01911,P016,4,49.22,0.0,Mobile app,ES
O000732,2024-02-14,C01069,P033,1,16.82,0.0,Website,DE
O000733,2024-02-14,C00669,P004,4,49.82,0.0,Website,NL
O000734,2024-02-14,C01703,P018,3,71.4,0.1,Website,ES
O000735,2024-02-14,C01152,P036,2,25.81,0.0,eBay,ES
O000736,2024-02-14,C01136,P045,1,28.18,0.0,Website,FR
O000737,2024-02-14,C01809,P008,4,43.22,0.05,Amazon,DE
O000738,2024-02-14,C01032,P005,2,64.61,0.1,Mobile app,DE
O000739,2024-02-14,C01949,P013,2,62.1,0.0,Amazon,UK
O000740,2024-02-14,C00311,P008,2,42.47,0.0,Website,UK
O000741,2024-02-15,C00537,P035,1,14.53,0.1,Website,FR
O000742,2024-02-15,C00784,P024,2,45.07,0.1,eBay,DE
O000743,2024-02-15,C01334,P013,1,59.76,0.05,Amazon,UK
O000744,2024-02-15,C00769,P045,2,29.13,0.0,Mobile app,UK
O000745,2024-02-15,C01114,P042,1,15.37,0.0,Amazon,UK
O000746,2024-02-15,C00467,P014,1,47.99,0.0,Website,UK
O000747,2024-02-15,C00413,P040,2,15.96,0.0,Website,UK
O000748,2024-02-15,C01428,P003,1,41.56,0.0,Mobile app,IT
O000749,2024-02-15,C01519,P027,2,75.2,0.15,Mobile app,DE
O000750,2024-02-15,C01398,P018,4,76.62,0.1,Website,DE
O000751,2024-02-15,C00176,P001,3,63.91,0.15,eBay,UK
O000752,2024-02-15,C01370,P013,3,59.08,0.0,Website,FR
O000753,2024-02-15,C00698,P036,1,24.8,0.0,Website,FR
O000754,2024-02-15,C01294,P030,3,34.19,0.05,Website,NL
O000755,2024-02-15,C01013,P027,1,76.64,0.0,Mobile app,IT
O000756,2024-02-15,C01634,P030,2,34.08,0.15,Mobile app,DE
O000757,2024-02-15,C01035,P033,1,17.25,0.1,Website,UK
O000758,2024-02-15,C01506,P022,4,41.91,0.15,Amazon,ES
O000759,2024-02-16,C00369,P018,4,74.5,0.0,Website,ES
O000760,2024-02-16,C01180,P027,1,77.02,0.0,Amazon,UK
O000761,2024-02-16,C01142,P003,1,40.63,0.0,Amazon,FR
O000762,2024-02-16,C01045,P024,3,45.31,0.05,Mobile app,UK
O000763,2024-02-16,C01456,P020,1,56.74,0.1,Mobile app,UK
O000764,2024-02-16,C00090,P033,1,16.64,0.0,Website,UK
O000765,2024-02-16,C00643,P005,4,66.17,0.05,Amazon,UK
O000766,2024-02-16,C01427,P021,2,38.23,0.0,Website,UK
O000767,2024-02-16,C00542,P016,1,50.8,0.15,Website,UK
O000768,2024-02-16,C01300,P030,1,36.06,0.0,Amazon,ES
O000769,2024-02-16,C00214,P040,3,15.52,0.1,Website,FR
O000770,2024-02-16,C01926,P015,1,51.8,0.15,Website,IT
O000771,2024-02-16,C00749,P001,2,61.56,0.1,Amazon,UK
O000772,2024-02-16,C00886,P017,2,41.28,0.0,Mobile app,UK
O000773,2024-02-16,C00170,P030,3,36.11,0.1,Website,FR
O000774,2024-02-16,C01340,P037,1,12.26,0.15,Website,UK
O000775,2024-02-16,C01232,P016,2,49.11,0.0,Website,IT
O000776,2024-02-17,C01341,P013,2,61.02,0.15,Amazon,IT
O000777,2024-02-17,C01204,P042,2,14.82,0.0,Amazon,UK
O000778,2024-02-17,C01521,P044,1,27.79,0.05,Amazon,UK
O000779,2024-02-17,C00015,P031,1,17.87,0.15,Amazon,UK
O000780,2024-02-17,C00835,P032,2,27.65,0.0,Website,ES
O000781,2024-02-17,C00442,P023,4,47.21,0.0,Mobile app,DE
O000782,2024-02-17,C00453,P022,4,41.06,0.05,Website,ES
O000783,2024-02-17,C00986,P025,3,48.54,0.05,eBay,DE
O000784,2024-02-17,C01846,P025,2,48.5,0.1,Amazon,UK
O000785,2024-02-17,C01207,P001,1,58.4,0.15,Website,UK
O000786,2024-02-17,C00013,P038,2,27.54,0.05,Mobile app,UK
O000787,2024-02-17,C01076,P035,3,13.84,0.05,Website,ES
O000788,2024-02-17,C01232,P025,2,48.6,0.0,Mobile app,FR
O000789,2024-02-17,C00481,P010,2,52.75,0.0,Mobile app,IT
O000790,2024-02-17,C01211,P021,1,38.14,0.0,Website,UK
O000791,2024-02-18,C01360,P008,1,42.72,0.1,Mobile app,ES
O000792,2024-02-18,C00940,P040,1,16.44,0.05,Mobile app,UK
